,Company,TypeName,Ram,OpSys,Weight,Price_euros,Screen,IPS_Screen,Screen_PPI,Cpu_brand,HDD,SSD,Gpu_brand,os
842,HP,Notebook,8,Windows 10,2.63,910.0,NormalScreen,No,106.1130621,Intel Core i5,1000,0,Nvidia,Windows
843,Dell,Notebook,8,Windows 10,2.18,713.99,NormalScreen,No,100.4546699,Intel Core i5,0,128,Intel,Windows
844,HP,Ultrabook,8,Windows 7,1.54,1870.0,NormalScreen,No,157.3505121,Intel Core i7,0,512,Intel,Windows
845,Dell,Notebook,4,Windows 10,2.18,739.0,NormalScreen,No,141.2119981,Intel Core i7,0,256,AMD,Windows
846,HP,2 in 1 Convertible,4,Chrome OS,1.4,615.0,TouchScreen,No,135.0942112,Other Intel Processor,0,0,Intel,Others/No OS/Linux
847,Asus,Ultrabook,8,Windows 10,1.45,1026.0,NormalScreen,Yes,165.6321181,Intel Core i5,0,512,Nvidia,Windows
848,HP,2 in 1 Convertible,8,Windows 10,1.28,2277.0,TouchScreen,No,165.6321181,Intel Core i5,0,256,Intel,Windows
849,HP,Ultrabook,8,Windows 10,1.54,1468.0,NormalScreen,No,157.3505121,Intel Core i7,0,512,Intel,Windows
850,HP,Notebook,4,No OS,1.86,299.0,NormalScreen,No,100.4546699,Other Intel Processor,0,128,Intel,Others/No OS/Linux
851,Asus,Gaming,16,Windows 10,2.1,1899.0,NormalScreen,No,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
852,Dell,Notebook,8,Linux,2.83,865.0,NormalScreen,No,127.3356746,Intel Core i7,1000,0,AMD,Others/No OS/Linux
853,Lenovo,Ultrabook,8,Windows 10,1.96,1903.0,NormalScreen,Yes,157.3505121,Intel Core i7,0,256,Nvidia,Windows
854,Asus,Notebook,8,Windows 10,2.3,787.0,NormalScreen,Yes,141.2119981,Intel Core i7,0,256,Nvidia,Windows
855,Dell,Notebook,8,Windows 10,1.9,945.0,NormalScreen,No,141.2119981,Intel Core i5,0,128,Intel,Windows
856,Asus,Notebook,4,Windows 10,2.0,449.0,NormalScreen,No,100.4546699,Other Intel Processor,1000,0,Intel,Windows
857,HP,2 in 1 Convertible,8,Windows 10,1.28,2559.0,TouchScreen,No,165.6321181,Intel Core i7,0,256,Intel,Windows
858,Dell,Notebook,8,Windows 10,1.62,649.0,TouchScreen,No,165.6321181,Intel Core i5,1000,0,Intel,Windows
859,Lenovo,Notebook,4,No OS,2.2,469.0,NormalScreen,No,141.2119981,Intel Core i3,1000,0,Intel,Others/No OS/Linux
860,Lenovo,Notebook,8,Windows 10,2.3,850.66,NormalScreen,Yes,141.2119981,Intel Core i5,1000,0,Intel,Windows
861,HP,Notebook,8,Windows 10,1.84,1349.0,NormalScreen,No,141.2119981,Intel Core i5,0,256,AMD,Windows
862,Toshiba,Notebook,4,Windows 10,1.05,1285.0,NormalScreen,No,165.6321181,Intel Core i5,0,128,Intel,Windows
863,Lenovo,Gaming,8,No OS,2.5,1017.0,NormalScreen,Yes,141.2119981,Intel Core i5,1000,0,Nvidia,Others/No OS/Linux
864,Dell,Ultrabook,16,Windows 10,1.29,2240.0,TouchScreen,No,276.0535301,Intel Core i7,0,512,Intel,Windows
865,HP,Notebook,4,Windows 10,2.07,910.0,NormalScreen,No,141.2119981,Intel Core i5,500,0,Intel,Windows
866,Toshiba,Ultrabook,8,Windows 10,1.2,1095.0,NormalScreen,No,117.8265301,Intel Core i5,0,256,Intel,Windows
867,Lenovo,2 in 1 Convertible,8,Windows 10,1.37,1950.0,TouchScreen,Yes,165.6321181,Intel Core i7,0,256,Intel,Windows
868,Acer,Notebook,8,Windows 10,1.56,902.0,NormalScreen,Yes,157.3505121,Intel Core i5,0,256,Intel,Windows
869,Dell,Workstation,8,Windows 10,2.23,1778.0,NormalScreen,No,141.2119981,Intel Core i7,1000,0,Nvidia,Windows
870,Lenovo,Notebook,4,Windows 10,2.38,1055.0,NormalScreen,No,100.4546699,Intel Core i5,500,0,Intel,Windows
871,Lenovo,Notebook,4,No OS,2.2,479.0,NormalScreen,No,141.2119981,Intel Core i3,1000,0,AMD,Others/No OS/Linux
872,Toshiba,Notebook,8,Windows 10,2.0,1388.0,NormalScreen,Yes,141.2119981,Intel Core i7,0,256,Intel,Windows
873,Lenovo,Notebook,4,Windows 10,1.44,735.0,NormalScreen,Yes,165.6321181,Intel Core i3,0,180,Intel,Windows
874,Samsung,Ultrabook,16,Windows 10,1.23,1849.0,NormalScreen,No,146.860478,Intel Core i7,0,256,Nvidia,Windows
875,Dell,Ultrabook,8,Windows 10,1.6,1690.0,NormalScreen,No,176.2325736,Intel Core i7,0,256,Intel,Windows
876,Asus,Notebook,4,Linux,2.0,398.99,NormalScreen,No,100.4546699,Other Intel Processor,1000,0,Intel,Others/No OS/Linux
877,Xiaomi,Ultrabook,8,Windows 10,1.28,935.0,NormalScreen,Yes,165.6321181,Intel Core i5,0,256,Nvidia,Windows
878,Dell,Notebook,4,Windows 10,2.18,912.5,NormalScreen,No,141.2119981,Intel Core i5,1000,128,Nvidia,Windows
879,HP,Notebook,4,Windows 10,2.04,839.0,NormalScreen,No,141.2119981,Intel Core i5,0,256,Intel,Windows
880,HP,2 in 1 Convertible,4,Windows 10,1.28,1700.0,TouchScreen,No,165.6321181,Intel Core i5,0,256,Intel,Windows
881,HP,2 in 1 Convertible,4,Windows 10,2.3,684.8,TouchScreen,No,100.4546699,Intel Core i5,500,0,Intel,Windows
882,Asus,Notebook,4,Windows 10,1.65,348.0,NormalScreen,No,111.1413369,Other Intel Processor,0,0,Intel,Windows
883,Lenovo,Notebook,8,Windows 10,2.2,669.0,NormalScreen,Yes,141.2119981,Intel Core i7,1000,0,Nvidia,Windows
884,Dell,Notebook,4,Windows 10,2.2,369.0,NormalScreen,No,100.4546699,Other Intel Processor,500,0,Intel,Windows
885,HP,2 in 1 Convertible,4,Windows 10,1.28,1799.0,TouchScreen,No,165.6321181,Intel Core i5,0,256,Intel,Windows
886,Dell,Notebook,4,Linux,2.18,455.7,NormalScreen,No,100.4546699,Intel Core i3,1000,0,AMD,Others/No OS/Linux
887,Asus,Gaming,12,Windows 10,2.2,1369.9,NormalScreen,No,127.3356746,Intel Core i5,1000,128,Nvidia,Windows
888,Acer,Netbook,4,Chrome OS,1.25,297.0,NormalScreen,Yes,135.0942112,Other Intel Processor,0,0,Intel,Others/No OS/Linux
889,Lenovo,Notebook,4,Windows 10,2.8,379.0,NormalScreen,No,106.1130621,AMD Processor,500,0,AMD,Windows
890,HP,Notebook,4,Windows 10,1.95,1265.0,NormalScreen,No,157.3505121,Intel Core i5,0,128,Intel,Windows
891,HP,2 in 1 Convertible,16,Windows 10,1.42,1399.0,TouchScreen,No,276.0535301,Intel Core i7,0,256,Intel,Windows
892,Samsung,Ultrabook,8,Windows 10,1.17,1699.0,NormalScreen,No,146.860478,Intel Core i7,0,256,Intel,Windows
893,Lenovo,Ultrabook,8,Windows 10,1.32,1799.0,NormalScreen,Yes,157.3505121,Intel Core i5,0,256,Intel,Windows
894,MSI,Gaming,16,Windows 10,2.43,2649.0,NormalScreen,Yes,254.6713491,Intel Core i7,2000,512,Nvidia,Windows
895,Toshiba,Notebook,8,Windows 10,1.05,1475.0,NormalScreen,No,165.6321181,Intel Core i5,0,256,Intel,Windows
896,Dell,Gaming,8,Linux,2.62,929.0,NormalScreen,No,141.2119981,Intel Core i7,1000,0,Nvidia,Others/No OS/Linux
897,HP,Notebook,8,Windows 10,2.04,900.0,NormalScreen,No,141.2119981,Intel Core i7,1000,0,Nvidia,Windows
898,Dell,Notebook,4,Windows 10,2.18,614.0,NormalScreen,No,100.4546699,Intel Core i3,1000,0,AMD,Windows
899,Dell,Notebook,8,Windows 10,1.9,935.0,NormalScreen,No,141.2119981,Intel Core i5,500,0,Intel,Windows
900,Dell,2 in 1 Convertible,8,Windows 10,1.24,2013.1,TouchScreen,No,276.0535301,Intel Core i7,0,512,Intel,Windows
901,Asus,Gaming,32,Windows 10,3.58,1279.0,NormalScreen,Yes,127.3356746,Intel Core i7,0,512,Nvidia,Windows
902,Dell,2 in 1 Convertible,16,Windows 10,1.22,1649.0,TouchScreen,No,165.6321181,Intel Core i7,0,256,Intel,Windows
903,Lenovo,Ultrabook,8,Windows 10,1.13,2049.0,NormalScreen,Yes,157.3505121,Intel Core i7,0,0,Intel,Windows
904,Lenovo,Notebook,8,Windows 10,1.95,1962.99,NormalScreen,Yes,141.2119981,Intel Core i5,0,512,Intel,Windows
905,LG,Ultrabook,16,Windows 10,1.08,2099.0,TouchScreen,Yes,141.2119981,Intel Core i7,0,512,Intel,Windows
906,HP,Netbook,8,Windows 10,1.26,1483.0,NormalScreen,No,176.2325736,Intel Core i7,0,512,Intel,Windows
907,Acer,Notebook,4,Chrome OS,2.2,359.0,NormalScreen,Yes,141.2119981,Other Intel Processor,0,0,Intel,Others/No OS/Linux
908,Lenovo,Notebook,8,Windows 10,2.6,789.0,NormalScreen,Yes,141.2119981,Intel Core i5,1000,128,Nvidia,Windows
909,LG,Ultrabook,8,Windows 10,0.98,1899.0,TouchScreen,Yes,157.3505121,Intel Core i7,0,512,Intel,Windows
910,Dell,Notebook,8,Windows 10,1.6,1205.0,NormalScreen,No,157.3505121,Intel Core i5,0,256,Intel,Windows
911,HP,Ultrabook,8,Windows 10,1.09,3100.0,TouchScreen,No,352.4651472,Other Intel Processor,0,240,Intel,Windows
912,Lenovo,Notebook,6,Windows 10,2.2,789.0,NormalScreen,No,141.2119981,Intel Core i7,0,256,Nvidia,Windows
913,HP,Notebook,8,Windows 10,2.04,1018.99,NormalScreen,No,141.2119981,Intel Core i7,0,256,Nvidia,Windows
914,Acer,Notebook,4,Windows 10,2.4,499.0,NormalScreen,No,141.2119981,Intel Core i3,1000,0,Intel,Windows
915,Lenovo,Notebook,4,Windows 10,1.44,881.0,NormalScreen,No,165.6321181,Intel Core i5,0,128,Intel,Windows
916,HP,Notebook,8,Windows 10,1.49,960.0,NormalScreen,No,165.6321181,Intel Core i5,0,256,Intel,Windows
917,MSI,Gaming,16,Windows 10,2.7,1599.0,NormalScreen,No,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
918,Dell,Gaming,16,Windows 10,2.6,1349.0,NormalScreen,No,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
919,MSI,Gaming,8,Windows 10,2.2,1119.91,NormalScreen,No,141.2119981,Intel Core i5,1000,128,Nvidia,Windows
920,Dell,Notebook,4,Windows 10,2.18,684.99,NormalScreen,No,100.4546699,Intel Core i5,1000,0,AMD,Windows
921,HP,Ultrabook,8,Windows 10,1.84,1296.99,NormalScreen,No,141.2119981,Intel Core i7,0,256,AMD,Windows
922,HP,Ultrabook,8,Windows 10,1.39,1149.0,TouchScreen,No,276.0535301,Intel Core i7,0,256,Intel,Windows
923,Toshiba,Notebook,16,Windows 10,2.4,1975.0,NormalScreen,Yes,141.2119981,Intel Core i7,0,256,Nvidia,Windows
924,Lenovo,2 in 1 Convertible,8,Windows 10,1.37,1825.0,TouchScreen,Yes,165.6321181,Intel Core i5,0,512,Intel,Windows
925,Dell,Notebook,4,Windows 10,1.95,729.9,NormalScreen,No,100.4546699,Intel Core i5,500,0,Intel,Windows
926,Lenovo,Ultrabook,8,Windows 10,1.36,1650.0,NormalScreen,Yes,176.2325736,Intel Core i7,0,256,Intel,Windows
927,HP,Notebook,8,Windows 10,2.31,1165.0,NormalScreen,No,141.2119981,Intel Core i5,0,256,Intel,Windows
928,Dell,Notebook,4,Windows 10,2.18,708.06,NormalScreen,No,100.4546699,Intel Core i5,1000,0,Intel,Windows
929,HP,Notebook,4,Windows 10,1.95,1149.0,NormalScreen,No,111.9352036,Intel Core i5,500,0,Intel,Windows
930,Lenovo,Notebook,4,Windows 10,2.2,309.0,NormalScreen,No,100.4546699,Other Intel Processor,1000,0,Intel,Windows
931,HP,Ultrabook,4,Windows 10,1.26,1579.0,NormalScreen,No,176.2325736,Intel Core i5,500,0,Intel,Windows
932,HP,Notebook,4,No OS,1.86,288.9,NormalScreen,No,100.4546699,Other Intel Processor,1000,0,Intel,Others/No OS/Linux
933,Lenovo,2 in 1 Convertible,16,Windows 10,1.3,1799.0,TouchScreen,Yes,276.0535301,Intel Core i7,0,1000,Intel,Windows
934,Toshiba,Notebook,4,Windows 10,1.47,1105.0,NormalScreen,Yes,157.3505121,Intel Core i5,0,128,Intel,Windows
935,HP,Netbook,8,Windows 10,1.26,1669.0,NormalScreen,No,176.2325736,Intel Core i5,0,256,Intel,Windows
936,Dell,Notebook,4,Windows 10,2.18,558.6,NormalScreen,No,100.4546699,Intel Core i3,1000,0,Intel,Windows
937,MSI,Gaming,8,Windows 10,2.2,1199.0,NormalScreen,No,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
938,Dell,Ultrabook,8,Windows 10,1.36,1639.0,NormalScreen,No,157.3505121,Intel Core i5,0,256,Intel,Windows
939,Dell,Gaming,16,Windows 10,4.36,2758.0,NormalScreen,No,169.7808994,Intel Core i7,1000,512,Nvidia,Windows
940,HP,Gaming,8,Windows 10,2.75,1399.0,NormalScreen,Yes,127.3356746,Intel Core i5,1000,128,Nvidia,Windows
941,Asus,Notebook,4,Windows 10,2.8,530.0,NormalScreen,No,106.1130621,Other Intel Processor,1000,0,Nvidia,Windows
942,Acer,Notebook,4,Windows 10,2.23,619.0,NormalScreen,No,100.4546699,Intel Core i5,500,0,Intel,Windows
943,Toshiba,Notebook,8,Windows 10,2.2,1119.0,NormalScreen,No,100.4546699,Intel Core i5,0,256,Intel,Windows
944,Lenovo,2 in 1 Convertible,8,Windows 10,1.1,1299.0,TouchScreen,Yes,194.9475372,Other Intel Processor,0,256,Intel,Windows
945,Lenovo,Gaming,16,Windows 10,2.5,999.0,NormalScreen,Yes,141.2119981,AMD Processor,1000,512,AMD,Windows
946,Dell,Ultrabook,8,Windows 10,1.36,1472.2,TouchScreen,No,176.2325736,Intel Core i5,0,256,Intel,Windows
947,Lenovo,Notebook,8,No OS,2.2,685.0,NormalScreen,No,141.2119981,Intel Core i7,1000,0,Nvidia,Others/No OS/Linux
948,Dell,Notebook,4,Windows 10,2.36,659.0,NormalScreen,No,106.1130621,Intel Core i3,1000,0,AMD,Windows
949,Acer,Notebook,4,Chrome OS,1.68,349.0,NormalScreen,No,111.9352036,Other Intel Processor,0,0,Intel,Others/No OS/Linux
950,HP,Workstation,8,Windows 10,2.0,2249.0,NormalScreen,Yes,141.2119981,Intel Core i7,0,8,Nvidia,Windows
951,Dell,Ultrabook,8,Windows 10,1.36,1775.0,NormalScreen,No,157.3505121,Intel Core i7,0,256,Intel,Windows
952,Toshiba,Notebook,8,Windows 7,1.2,1460.0,NormalScreen,No,165.6321181,Intel Core i5,0,256,Intel,Windows
953,Asus,2 in 1 Convertible,8,Chrome OS,1.2,1159.0,NormalScreen,No,176.2325736,Other Intel Processor,0,0,Intel,Others/No OS/Linux
954,Lenovo,Ultrabook,8,Windows 10,1.7,1488.99,NormalScreen,Yes,157.3505121,Intel Core i7,0,256,Intel,Windows
955,Dell,Gaming,16,Windows 10,4.36,3154.0,NormalScreen,Yes,254.6713491,Intel Core i7,1000,512,Nvidia,Windows
956,Dell,2 in 1 Convertible,8,Windows 10,1.24,1899.0,TouchScreen,No,165.6321181,Intel Core i5,0,256,Intel,Windows
957,HP,2 in 1 Convertible,4,Windows 10,1.45,775.0,TouchScreen,No,135.0942112,Other Intel Processor,0,256,Intel,Windows
958,Dell,Ultrabook,8,Windows 10,1.3,1268.0,NormalScreen,No,276.0535301,Intel Core i7,0,256,Intel,Windows
959,Acer,2 in 1 Convertible,4,Chrome OS,1.25,389.0,TouchScreen,Yes,135.0942112,Other Intel Processor,0,0,Intel,Others/No OS/Linux
960,Toshiba,Notebook,8,Windows 10,1.2,1535.0,NormalScreen,No,165.6321181,Intel Core i5,0,256,Intel,Windows
961,Lenovo,Ultrabook,8,Windows 10,1.36,1760.0,NormalScreen,Yes,176.2325736,Intel Core i5,0,256,Intel,Windows
962,Acer,Notebook,12,Windows 10,2.4,1009.0,NormalScreen,No,141.2119981,Intel Core i5,1000,128,Nvidia,Windows
963,Toshiba,Ultrabook,8,Windows 10,1.1,1790.0,TouchScreen,No,176.2325736,Intel Core i7,0,512,Intel,Windows
964,HP,Notebook,8,Windows 10,2.04,846.5,NormalScreen,No,100.4546699,Intel Core i5,1000,0,Nvidia,Windows
965,Dell,Notebook,4,Linux,2.25,465.62,NormalScreen,No,100.4546699,Intel Core i3,1000,0,AMD,Others/No OS/Linux
966,Dell,Notebook,4,Windows 10,1.9,825.0,NormalScreen,No,100.4546699,Intel Core i5,500,0,Intel,Windows
967,HP,Notebook,4,Windows 10,2.04,685.0,NormalScreen,No,141.2119981,Intel Core i3,500,0,Intel,Windows
968,Dell,Gaming,32,Windows 10,4.42,3149.0,NormalScreen,Yes,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
969,Lenovo,Notebook,6,Windows 10,2.4,695.0,NormalScreen,No,141.2119981,Intel Core i5,0,256,Nvidia,Windows
970,Dell,2 in 1 Convertible,16,Windows 10,1.22,1899.0,TouchScreen,No,276.0535301,Intel Core i7,0,512,Intel,Windows
971,Dell,Ultrabook,8,Windows 10,1.5,1962.98,TouchScreen,No,209.8006829,Intel Core i7,0,256,Intel,Windows
972,Dell,Gaming,32,Windows 10,4.42,2800.0,NormalScreen,No,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
973,Toshiba,Notebook,8,Windows 10,1.95,1180.0,NormalScreen,No,157.3505121,Intel Core i5,0,256,Intel,Windows
974,Asus,Gaming,16,Windows 10,2.73,2049.9,NormalScreen,No,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
975,HP,Notebook,8,Windows 10,2.04,979.0,NormalScreen,Yes,141.2119981,Intel Core i5,1000,128,Nvidia,Windows
976,Lenovo,Notebook,4,Windows 7,1.7,1002.0,NormalScreen,No,111.9352036,Intel Core i5,0,0,Intel,Windows
977,Asus,2 in 1 Convertible,16,Windows 10,2.3,1799.0,TouchScreen,No,282.4239962,Intel Core i7,2000,512,Nvidia,Windows
978,HP,Notebook,6,Windows 10,2.04,579.0,NormalScreen,No,100.4546699,Intel Core i7,1000,0,Intel,Windows
979,Asus,Gaming,16,Windows 10,2.99,1749.0,NormalScreen,No,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
980,Dell,2 in 1 Convertible,12,Windows 10,2.19,1299.0,TouchScreen,Yes,141.2119981,Intel Core i7,0,512,Intel,Windows
981,Toshiba,Notebook,4,Windows 7,1.2,1195.0,NormalScreen,No,165.6321181,Intel Core i5,0,128,Intel,Windows
982,Lenovo,Notebook,6,Windows 10,2.2,549.0,NormalScreen,No,141.2119981,AMD Processor,0,256,AMD,Windows
983,Fujitsu,Notebook,4,Windows 10,2.3,649.0,NormalScreen,No,100.4546699,Intel Core i5,0,256,Intel,Windows
984,Toshiba,Notebook,4,Windows 10,1.75,915.0,NormalScreen,No,111.9352036,Intel Core i5,500,0,Intel,Windows
985,Dell,Notebook,4,Windows 10,2.25,599.0,NormalScreen,No,100.4546699,Intel Core i5,500,0,AMD,Windows
986,HP,Notebook,8,Windows 10,2.04,806.0,NormalScreen,No,141.2119981,Intel Core i5,1000,0,Intel,Windows
987,Lenovo,Gaming,8,Windows 10,2.5,1189.0,NormalScreen,Yes,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
988,Dell,Notebook,8,Windows 10,2.36,749.0,NormalScreen,No,100.4546699,Intel Core i7,1000,0,AMD,Windows
989,Dell,Notebook,8,Windows 10,1.6,1119.0,NormalScreen,No,157.3505121,Intel Core i5,0,128,Intel,Windows
990,HP,Netbook,8,Windows 10,0.97,1908.0,NormalScreen,No,176.2325736,Other Intel Processor,0,512,Intel,Windows
991,HP,Notebook,4,Windows 10,2.1,499.0,NormalScreen,No,141.2119981,Intel Core i3,1000,128,AMD,Windows
992,Lenovo,Notebook,4,No OS,1.9,270.62,NormalScreen,No,100.4546699,Other Intel Processor,0,128,Intel,Others/No OS/Linux
993,Lenovo,Notebook,8,Windows 10,2.3,1349.0,NormalScreen,No,141.2119981,Intel Core i5,0,256,Intel,Windows
994,Dell,2 in 1 Convertible,8,Windows 10,1.68,889.0,TouchScreen,No,165.6321181,Intel Core i5,0,256,Intel,Windows
995,Asus,Notebook,8,Windows 10,1.4,1150.0,NormalScreen,No,276.0535301,Intel Core i5,0,256,Intel,Windows
996,HP,Ultrabook,8,Windows 10,1.11,1349.0,TouchScreen,Yes,165.6321181,Intel Core i7,0,256,Intel,Windows
997,Acer,Notebook,4,Windows 10,2.4,380.0,NormalScreen,No,100.4546699,Other Intel Processor,500,0,Intel,Windows
998,Asus,Gaming,16,Windows 10,2.5,1799.0,NormalScreen,No,141.2119981,Intel Core i7,1000,256,Nvidia,Windows
999,HP,Ultrabook,8,Windows 10,1.48,2089.0,NormalScreen,No,157.3505121,Intel Core i7,0,512,Intel,Windows
1000,Acer,Gaming,8,Windows 10,2.7,1260.0,NormalScreen,Yes,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
1001,HP,Notebook,8,Windows 10,1.34,1189.0,NormalScreen,Yes,165.6321181,Intel Core i5,0,256,Intel,Windows
1002,Dell,Notebook,4,Windows 10,2.18,547.0,NormalScreen,No,100.4546699,Intel Core i3,0,128,Intel,Windows
1003,HP,Notebook,4,Windows 10,1.64,779.0,NormalScreen,No,111.9352036,Intel Core i5,500,0,Intel,Windows
1004,Toshiba,Notebook,4,Windows 10,1.2,1195.0,NormalScreen,No,165.6321181,Intel Core i5,0,128,Intel,Windows
1005,HP,Notebook,4,Windows 10,1.48,1099.99,NormalScreen,No,111.9352036,Intel Core i5,0,256,Intel,Windows
1006,HP,Notebook,4,Windows 10,1.95,1205.0,NormalScreen,No,157.3505121,Intel Core i5,0,256,Intel,Windows
1007,HP,Ultrabook,8,Windows 7,1.43,1449.0,NormalScreen,No,157.3505121,Intel Core i7,0,256,Intel,Windows
1008,HP,Notebook,8,Windows 10,1.64,1049.26,NormalScreen,No,157.3505121,Intel Core i5,0,256,Nvidia,Windows
1009,HP,Notebook,4,Windows 10,1.64,684.0,NormalScreen,No,111.9352036,Intel Core i3,500,0,Intel,Windows
1010,Dell,Gaming,8,Windows 10,2.65,949.0,NormalScreen,No,141.2119981,Intel Core i5,0,0,Nvidia,Windows
1011,HP,Ultrabook,4,Windows 10,1.26,1539.0,NormalScreen,No,176.2325736,Intel Core i5,500,0,Intel,Windows
1012,HP,Notebook,4,Windows 10,1.48,1590.0,NormalScreen,No,157.3505121,Intel Core i5,0,256,Intel,Windows
1013,HP,Ultrabook,8,Windows 10,1.54,1887.21,NormalScreen,No,157.3505121,Intel Core i7,0,256,Intel,Windows
1014,HP,Notebook,4,Windows 10,1.49,800.0,NormalScreen,No,117.8265301,Intel Core i3,500,0,Intel,Windows
1015,Toshiba,Notebook,8,Windows 10,1.5,1210.0,NormalScreen,No,117.8265301,Intel Core i5,0,256,Intel,Windows
1016,HP,Notebook,4,Windows 10,2.04,769.99,NormalScreen,No,100.4546699,Intel Core i3,0,256,Intel,Windows
1017,Lenovo,Notebook,16,Windows 7,2.4,2968.0,NormalScreen,Yes,254.6713491,Intel Core i7,0,512,Nvidia,Windows
1018,Toshiba,Notebook,8,Windows 10,1.47,1490.0,NormalScreen,Yes,157.3505121,Intel Core i5,0,256,Intel,Windows
1019,HP,Notebook,8,Windows 10,1.43,2229.0,NormalScreen,No,157.3505121,Intel Core i7,0,256,Intel,Windows
1020,Dell,2 in 1 Convertible,4,Windows 10,2.08,795.99,TouchScreen,Yes,141.2119981,Intel Core i3,1000,0,Intel,Windows
1021,Toshiba,Ultrabook,8,Windows 10,1.2,1590.0,NormalScreen,No,165.6321181,Intel Core i5,0,256,Intel,Windows
1022,HP,Notebook,8,Windows 10,1.11,1149.0,NormalScreen,Yes,165.6321181,Intel Core i5,0,256,Intel,Windows
1023,HP,Notebook,8,Windows 10,1.64,1185.43,NormalScreen,No,157.3505121,Intel Core i7,0,256,Nvidia,Windows
1024,Dell,Notebook,8,Windows 10,2.09,1046.44,NormalScreen,No,141.2119981,Intel Core i5,500,0,Intel,Windows
1025,HP,Ultrabook,4,Windows 10,1.26,1559.0,NormalScreen,No,125.367428,Intel Core i5,0,256,Intel,Windows
1026,HP,Notebook,4,Windows 10,2.31,1189.0,NormalScreen,No,111.9352036,Intel Core i5,500,0,Intel,Windows
1027,HP,Notebook,4,Windows 10,1.95,1060.0,NormalScreen,No,111.9352036,Intel Core i5,500,0,Intel,Windows
1028,Dell,Ultrabook,8,Windows 10,1.29,1624.0,TouchScreen,No,276.0535301,Intel Core i5,0,256,Intel,Windows
1029,HP,Notebook,8,Windows 10,2.63,1080.0,NormalScreen,No,127.3356746,Intel Core i5,0,256,Nvidia,Windows
1030,HP,Notebook,4,Windows 10,1.64,973.0,NormalScreen,No,111.9352036,Intel Core i5,0,256,Intel,Windows
1031,Acer,Notebook,6,Windows 10,2.1,409.0,NormalScreen,No,100.4546699,AMD Processor,1000,0,AMD,Windows
1032,MSI,Gaming,8,Windows 10,2.7,1191.8,NormalScreen,No,127.3356746,Intel Core i7,1000,128,Nvidia,Windows
1033,HP,Notebook,8,Windows 7,1.95,1195.0,NormalScreen,No,157.3505121,Intel Core i5,0,256,Intel,Windows
1034,HP,Notebook,8,Windows 10,1.84,1228.99,NormalScreen,No,141.2119981,Intel Core i7,0,256,Intel,Windows
1035,HP,Ultrabook,8,Windows 10,1.26,1349.0,NormalScreen,No,176.2325736,Intel Core i7,0,256,Intel,Windows
1036,HP,Notebook,4,Windows 10,2.04,742.0,NormalScreen,No,100.4546699,Intel Core i5,500,0,Intel,Windows
1037,Toshiba,Ultrabook,8,Windows 10,1.47,1725.0,NormalScreen,Yes,157.3505121,Intel Core i7,0,256,Intel,Windows
1038,Dell,Notebook,8,Windows 7,2.09,1062.95,NormalScreen,No,141.2119981,Intel Core i5,0,256,Intel,Windows
1039,HP,Notebook,8,Windows 10,1.64,1010.51,NormalScreen,No,157.3505121,Intel Core i5,0,256,Intel,Windows
1040,Lenovo,2 in 1 Convertible,4,Windows 10,1.8,847.0,TouchScreen,Yes,141.2119981,Intel Core i7,0,256,Intel,Windows
1041,Vero,Notebook,2,Windows 10,1.45,210.8,NormalScreen,No,111.9352036,Other Intel Processor,0,0,Intel,Windows
1042,Toshiba,Notebook,16,Windows 10,2.4,1425.0,NormalScreen,Yes,141.2119981,Intel Core i7,0,256,Nvidia,Windows
1043,Lenovo,Notebook,8,Windows 10,2.3,1049.6,NormalScreen,No,141.2119981,Intel Core i5,0,256,Intel,Windows
1044,HP,Notebook,4,Windows 10,1.54,1000.0,NormalScreen,No,157.3505121,Intel Core i5,500,0,Intel,Windows
1045,HP,Notebook,8,Windows 10,1.84,2103.34,NormalScreen,No,141.2119981,Intel Core i5,500,256,Intel,Windows
1046,HP,Notebook,8,Windows 7,1.43,1469.0,NormalScreen,No,157.3505121,Intel Core i5,0,256,Intel,Windows
1047,MSI,Gaming,16,Windows 10,3.78,1545.64,NormalScreen,Yes,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
1048,Lenovo,Gaming,16,Windows 10,4.6,2289.99,NormalScreen,Yes,127.3356746,Intel Core i7,1000,128,Nvidia,Windows
1049,Asus,Netbook,4,Chrome OS,1.2,287.9,NormalScreen,No,135.0942112,Other Intel Processor,0,0,Intel,Others/No OS/Linux
1050,Lenovo,Notebook,16,Windows 7,1.1,2620.0,NormalScreen,Yes,209.8006829,Intel Core i7,0,256,Intel,Windows
1051,HP,Notebook,8,Windows 10,1.91,979.0,NormalScreen,Yes,141.2119981,Intel Core i7,1000,0,Nvidia,Windows
